time in ms,channel 0,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7
64914,0,1720914,1455332,1604613,292514,183108,738062,382660
65101,0,1714642,1467296,1603593,287120,177491,738469,381524
65267,0,1711375,1475474,1602764,282655,172279,737495,381341
65382,0,1714574,1483733,1607059,282464,171817,738578,383084
65498,0,1716236,1485255,1607505,280595,169029,738598,383384
65700,0,1721899,1489242,1613548,280667,168959,740309,385776
65814,0,1722387,1489252,1613850,276283,165751,737859,384084
65940,0,1721773,1489241,1613139,273142,164723,736428,384569
66056,0,1722344,1491290,1615631,273035,165511,735823,387057
66169,0,1721877,1491833,1618851,272249,166430,735714,390053
66288,0,1720638,1490568,1621963,271216,166815,735960,393075
66407,0,1718650,1489461,1623008,270469,167297,734946,395837
66521,0,1718057,1490464,1625817,270256,168980,736035,398696
66644,0,1716233,1492518,1628280,269144,168532,735706,399731
66814,0,1712590,1495535,1630615,267604,167380,735292,398661
66936,0,1713256,1497988,1633253,268464,168260,736615,398615
67053,0,1712359,1500796,1634786,268260,167782,736946,398097
67173,0,1711958,1503484,1634490,267664,166937,736138,395870
67293,0,1709905,1505370,1633097,269353,167569,736893,395569
67416,0,1709889,1507811,1632187,268994,167775,735741,394122
67619,0,1711903,1516712,1636473,272889,172477,736976,395922
67746,0,1708361,1514287,1633472,270147,171635,733148,391941
67869,0,1707451,1513640,1635554,269625,174173,732503,392329
67989,0,1707555,1513256,1637958,268227,177886,731801,392394
68111,0,1707719,1512200,1638584,265716,180207,729404,391993
68234,0,1707420,1510214,1639774,262866,184840,729007,392328
68353,0,1708650,1508617,1640710,259964,190478,729192,392769
68531,0,1708536,1506073,1640230,254265,197907,729156,393780
68658,0,1709069,1505158,1638898,249984,204879,729208,394262
68782,0,1710846,1503935,1638559,245523,211860,729118,395362
68903,0,1713439,1503361,1637728,241207,217974,729614,396424
69023,0,1716819,1503244,1636145,238728,224377,729859,398662
69150,0,1717839,1501963,1633766,234054,228317,730131,399530
69275,0,1719977,1501733,1632709,233509,231868,730108,400986
69399,0,1718032,1500758,1629000,230079,231933,730051,402290
69602,0,1719620,1503495,1630120,232729,234444,733451,408036
69726,0,1716123,1498820,1626731,228195,229249,731633,407211
69851,0,1715041,1496963,1625753,228236,226185,731234,407875
69975,0,1714025,1493619,1624674,226439,220914,730500,408166
70105,0,1714048,1491569,1625630,226194,217052,730374,408039
70286,0,1715211,1487063,1628497,226512,210753,729273,406067
70414,0,1718006,1486043,1632974,227903,207851,730019,405100
70540,0,1719752,1484183,1642484,231362,207130,732472,405177
70668,0,1723554,1482625,1644949,229452,201618,731252,400547
70792,0,1724893,1480492,1648207,229977,198887,732837,398693
70920,0,1725202,1477884,1650951,230486,195451,734129,395003
71050,0,1726663,1476540,1651522,230146,191988,737229,392628
71177,0,1726671,1476928,1651965,231230,188419,738496,389134
71303,0,1725212,1477407,1650407,232259,185021,742003,387300
71429,0,1721422,1479093,1648967,234395,183375,745235,384130
71638,0,1716504,1485914,1646693,239040,181906,752321,383240
71770,0,1707619,1484610,1639068,236017,175588,751454,378102
71897,0,1701252,1486868,1634737,236218,172563,754261,374708

985,0,1899472,1689189,1771343,409490,371309,1049094,571050
1119,0,1895671,1686508,1769555,406704,364332,1038106,569008
1247,0,1894104,1685790,1769904,406151,358883,1029728,566629
1379,0,1892100,1684826,1769929,406010,354559,1021486,564818
1509,0,1890932,1683289,1770014,406161,351153,1015020,563537
1645,0,1889350,1681635,1770148,405904,347123,1008125,561433
1774,0,1889591,1680494,1771230,407552,344291,1002907,560167
1908,0,1889699,1678674,1772500,409455,341946,997635,559117
2044,0,1890844,1676926,1772461,411716,339682,992506,557237
2182,0,1891275,1674514,1773851,413629,337604,988727,556410
2318,0,1892357,1672571,1775576,416446,336663,984530,555626
2455,0,1894167,1671797,1776470,420606,334690,980388,555759
2645,0,1893860,1666960,1777342,425660,333124,975793,556241
2776,0,1896063,1666424,1779453,431826,332024,972792,556738
2910,0,1895189,1664770,1780641,437908,330895,970555,558206
3112,0,1899106,1666380,1786415,450985,332367,967180,562111
3245,0,1895778,1661486,1784714,455225,329164,963618,560476
3385,0,1894804,1660256,1785363,461849,326841,959843,558832
3564,0,1891647,1656614,1786091,469127,324410,956601,556876
3679,0,1893604,1658418,1789302,475660,325276,955405,555467
3792,0,1893617,1658818,1790672,480543,325995,954782,555021
3913,0,1892492,1657812,1791808,482797,324859,951814,552006
4029,0,1891536,1657281,1792635,484239,323991,950770,550056
4145,0,1890838,1657176,1792577,485073,322429,948786,547194
4263,0,1890036,1657170,1793790,485828,321978,947935,545775
4427,0,1886782,1656717,1793533,483187,319222,944827,541668
4542,0,1888299,1657931,1793850,482535,318858,943929,540322
4658,0,1887122,1658537,1793084,479302,317084,942910,538950
4779,0,1884558,1657909,1792031,475658,315568,941698,536922
4895,0,1884276,1660094,1791827,471669,314108,941376,536067
5084,0,1882948,1664531,1793524,466832,315048,941349,535880
5202,0,1878927,1663465,1790374,459534,311396,938638,532634
5322,0,1875853,1664014,1788628,453323,309327,937017,532054
5438,0,1873309,1666529,1788963,449279,309404,937470,531498
5558,0,1870338,1667673,1786987,443205,306943,936079,530300
5680,0,1867751,1669303,1786421,437978,305358,935298,529900
5801,0,1864721,1671030,1785699,434299,305528,934673,529095
5924,0,1862080,1672808,1785308,430715,305071,935879,529672
6100,0,1857212,1674512,1782457,423901,302651,934808,528576
6219,0,1856407,1677253,1782284,420583,301230,935200,528696
6344,0,1854090,1679255,1781341,417879,300717,935246,528416
6464,0,1854235,1683291,1781146,416394,300928,935518,528452
6586,0,1853350,1685201,1780397,412834,299348,935929,528585
6710,0,1853013,1688845,1780114,413825,298981,935822,528513
6832,0,1853777,1689986,1778275,412872,297387,935311,528421
7025,0,1858149,1696991,1781167,414994,299644,938603,530877
7150,0,1857317,1696925,1777453,410665,296275,935884,528516
7273,0,1858626,1698095,1776100,408555,295333,936531,528200
7398,0,1860768,1701510,1776385,406586,294518,935991,528034
7526,0,1862810,1703771,1775700,404079,294242,935261,526713
7653,0,1864220,1705327,1774312,400551,293523,935328,525831
7828,0,1865940,1706610,1772290,396668,291765,933689,525494
7954,0,1868404,1708781,1772232,397100,293212,934869,526520
8077,0,1870571,1710196,1772219,394957,292556,934338,525692
8207,0,1870785,1710265,1769969,393462,292146,933258,525919
8332,0,1871984,1711561,1770074,393334,292407,932819,525398
8457,0,1873144,1712381,1769341,393479,292665,931737,524921
8584,0,1874084,1713124,1769668,393574,292608,930617,524866
8709,0,1874442,1712591,1767857,392380,292067,929978,524999
8833,0,1873802,1712528,1767599,392244,292560,929430,524813
9034,0,1876741,1715203,1769950,394711,295518,929514,525786
9164,0,1873831,1712014,1766981,392132,292961,925599,523644
9293,0,1872333,1709602,1765613,391786,292766,925030,523380
9419,0,1871023,1708784,1764327,391167,292422,923491,522317
9601,0,1869055,1707663,1764512,393297,292289,922462,522150
9736,0,1868381,1706479,1763600,395115,291723,921478,521902
9862,0,1868643,1706315,1763540,398738,293148,921009,521580
9989,0,1867004,1704970,1762622,401502,293089,920391,522029
10115,0,1866521,1704483,1763597,406543,293994,919601,521043
10245,0,1864240,1702747,1762012,409036,293690,919302,521419
10376,0,1863644,1702518,1761324,412744,293971,919076,521606
10506,0,1862787,1701329,1760434,416421,293659,917897,521180
10643,0,1861943,1699998,1760065,418867,293021,917204,521362
10779,0,1860993,1698008,1758704,421491,293181,916532,520177
10911,0,1860018,1698274,1759380,424313,294051,917036,522153
11125,0,1863756,1699877,1761930,429745,296031,918334,523562
11255,0,1859593,1695258,1758819,426711,294233,915875,522093
11435,0,1857725,1691329,1756325,424837,293247,914373,521983
11566,0,1858843,1689146,1757124,424682,294090,915392,522381
11701,0,1859563,1687203,1756440,422794,293468,914226,522373
11834,0,1862776,1684876,1756810,421903,294507,915072,524044
11968,0,1867368,1682834,1756032,419288,293983,913590,523707
12099,0,1871672,1680184,1756285,417459,294431,914014,524836
12234,0,1875815,1677706,1755572,414399,294049,913447,525020
12368,0,1879961,1675183,1754983,411330,292973,913004,525032
12502,0,1883045,1672238,1755320,410757,293971,913211,525916
12636,0,1885060,1670058,1754691,408403,293726,912961,525732
12809,0,1885244,1665047,1752379,403624,292217,911314,524726
12925,0,1887328,1665169,1753546,404133,293302,912542,525232
13039,0,1888015,1664018,1754129,404362,294239,912596,526283
13289,0,1889584,1662995,1755735,403908,296507,914405,527980
13402,0,1887694,1659483,1753035,400882,294551,912346,525859
13516,0,1885773,1657017,1751705,399539,294293,912157,526146
13632,0,1884525,1655318,1750441,398240,293520,911627,525999
13749,0,1881724,1653692,1749916,396513,292676,911553,525718
13865,0,1880079,1653020,1749365,397217,293743,911687,526342
13983,0,1877639,1651125,1749091,398082,293648,912399,527700
14099,0,1876980,1650685,1748743,398187,294293,912073,527356
14223,0,1873961,1648909,1747867,398611,293759,912012,527364
14338,0,1871679,1647966,1748414,400046,294356,912660,527875
14455,0,1870057,1646790,1747841,400816,294613,913027,528757
14572,0,1868439,1646139,1748256,402626,294861,912972,528819
14689,0,1866877,1644587,1748014,403622,295166,913108,528689
14856,0,1863663,1642763,1748251,404873,295033,913620,529138
14977,0,1864215,1642572,1748766,407513,296107,913711,529041
15180,0,1866112,1644874,1753338,412326,299749,916822,530733
15299,0,1863761,1641707,1751689,411211,299134,916016,530810
15417,0,1863009,1641114,1752929,412492,300428,916351,529924
15537,0,1862344,1639713,1752716,411421,300605,916795,529270
15656,0,1862921,1640582,1754706,412744,302010,917571,530528
15784,0,1861122,1639602,1756451,413090,302847,917151,529889
15910,0,1860616,1639868,1758580,414239,305032,918497,530275
16030,0,1860011,1640788,1760224,414289,306660,918703,529671
16151,0,1857991,1640509,1761942,414381,308056,919102,530064
16271,0,1857496,1641764,1764335,415391,310000,919753,530538
16392,0,1855805,1643516,1766248,417003,312277,920624,530146
16570,0,1850953,1642202,1766714,418021,313807,920905,530609
16693,0,1851514,1644222,1768539,420904,316786,922152,531641
16820,0,1849631,1644876,1769674,423267,318938,922875,531736
16944,0,1848855,1646601,1770802,426196,321060,923744,532220
17146,0,1848971,1651047,1775602,434736,327799,927636,535682
17273,0,1845520,1649204,1772662,434505,327570,926431,533647
17399,0,1844357,1648866,1771517,434384,328673,926440,534182
17531,0,1843021,1649715,1770554,436533,329934,926865,534151
17657,0,1843848,1651089,1770262,437480,332189,928242,533198
17781,0,1843002,1651673,1768715,438217,334433,929127,532886
17906,0,1842853,1652452,1767830,438421,336300,930368,532153
18033,0,1843473,1653048,1765820,437951,337943,930890,532079
18159,0,1843610,1653689,1763743,436233,339742,931613,531287
18336,0,1843422,1652505,1759572,432543,343272,931755,530440
18464,0,1845806,1654705,1757979,431981,348390,933644,530169
18590,0,1847140,1655549,1756008,429411,352416,934870,529422
18716,0,1848013,1655367,1753424,426579,356387,935281,529556
18844,0,1848774,1655852,1751437,423828,361046,936834,529307
18975,0,1849292,1655198,1749025,421813,365871,937543,527779
19185,0,1854775,1660129,1749891,421705,375705,942174,530136
19313,0,1853267,1656506,1746322,417159,375897,940781,527719
19439,0,1853872,1656465,1744477,415334,377815,940949,527041
19569,0,1854878,1656434,1744846,414451,379549,942208,527576
19704,0,1855263,1656093,1744091,412151,378589,942251,527223
19836,0,1855607,1655385,1743848,411897,377962,942890,527622
19965,0,1856729,1656057,1744185,410112,375022,942045,526822
20152,0,1855364,1653927,1742936,407520,369946,942336,527915
20292,0,1856874,1654366,1743205,407419,366401,943633,527564
20423,0,1857405,1654174,1743136,406859,362219,944098,528497
20556,0,1857095,1654597,1743979,406693,358488,944541,529858
20689,0,1857864,1654879,1744213,406266,353773,945478,530609
20820,0,1857826,1655027,1744414,406362,351105,945155,530744
20955,0,1857314,1654799,1743366,405129,345896,945145,532490
21086,0,1857968,1657107,1744715,405972,342999,945733,533117
21298,0,1860677,1661468,1747410,408369,339808,947443,537146
21431,0,1858487,1659609,1744708,405788,334771,946095,537257
21566,0,1856893,1660554,1744506,404883,330688,945387,537267
21699,0,1857033,1662171,1744441,404648,327943,944607,538301
21834,0,1856630,1664080,1744445,404365,325806,945442,539911
22052,0,1853056,1664690,1742593,402819,320836,944131,539517
22167,0,1855660,1668634,1744186,404651,320026,945177,541443
22280,0,1855608,1671032,1745109,405165,319479,945315,542406
22393,0,1855812,1673652,1745679,405487,318093,944912,542479
22506,0,1855673,1674869,1744322,404820,316405,944916,542035
22621,0,1854411,1676380,1744001,405238,315061,944148,542807
22737,0,1854665,1678437,1743698,405134,314075,943722,544086
22852,0,1854161,1680209,1743643,404769,312779,943269,543669
22969,0,1853141,1682048,1742467,405107,311908,942097,544599
23086,0,1853375,1684659,1743053,405215,310952,941092,545449
23283,0,1856093,1691835,1745626,409454,313454,942489,550296
23398,0,1854533,1692761,1742801,407643,310973,939208,550243
23518,0,1853143,1694796,1741706,409247,309976,937193,553011
23695,0,1851273,1698226,1740286,412525,308632,933940,555104
23811,0,1854249,1704344,1740261,417403,309057,933886,558230
23930,0,1853227,1708235,1740449,423795,310979,932571,560473
24050,0,1854072,1712792,1740133,428323,309726,931078,562398
24174,0,1856216,1718175,1739650,434901,312097,930129,563963
24292,0,1858429,1723853,1739577,439987,312020,928521,565413
24412,0,1860500,1728467,1739453,444443,313707,927547,566194
24531,0,1864351,1733846,1739585,447336,314935,926624,566437
24650,0,1867087,1738521,1738966,449186,316441,925171,565445
24771,0,1868977,1742614,1739012,451455,318067,924283,565498
24894,0,1871509,1745766,1738659,451289,319361,923484,564522
25014,0,1873433,1749829,1739052,450706,321233,921404,563553
25215,0,1878488,1757359,1743223,452905,327484,922725,562576
25383,0,1875735,1755574,1740652,446016,327815,917578,558536
25507,0,1877398,1758271,1742512,444179,331772,917871,557267
25635,0,1877966,1758403,1743262,441344,334735,916126,555036
25760,0,1878108,1758430,1744909,438459,337965,914864,553317
25881,0,1878911,1759343,1746738,435852,341615,913668,551900
26007,0,1878911,1758656,1747647,433744,344649,913394,550159
26129,0,1879114,1757939,1748499,431354,347087,912399,549709
26253,0,1879115,1757977,1750419,429996,349457,911228,547731
26380,0,1879422,1757270,1750922,427770,350599,910767,546402
26508,0,1878900,1755978,1750644,425039,351092,909530,545005
26632,0,1879505,1755725,1752956,424842,352193,908966,544631
26759,0,1879396,1754666,1753230,423436,351530,908331,543517
26885,0,1879776,1754317,1752877,422352,351339,907732,542654
27075,0,1877469,1751832,1753558,421554,348938,906403,541671
27281,0,1882472,1756443,1757738,428062,351191,907729,541598
27407,0,1879792,1752927,1755975,427843,346894,905397,539406
27540,0,1877560,1751533,1754892,429156,344333,903634,538584
27668,0,1878338,1751928,1755104,433582,343108,903876,538418
27796,0,1877987,1751733,1755698,439369,341574,902518,537243
27923,0,1878322,1751588,1757075,444352,340037,901978,536766
28051,0,1877706,1751631,1757985,448774,338098,901555,536295
28182,0,1877281,1750532,1757849,454022,336039,901569,535850
28311,0,1877293,1749410,1758829,458744,334824,900321,535662
28439,0,1876634,1748287,1761041,462600,333477,900055,535033
28571,0,1876808,1747780,1762389,464862,331523,898919,534736
28704,0,1877459,1746811,1764913,468855,330085,898775,534780
28883,0,1875784,1744351,1766989,470217,327562,897289,533533
29012,0,1877933,1744911,1770111,473922,327249,897226,533833
29142,0,1878596,1744087,1772346,475833,326048,897916,537623
29351,0,1883321,1747190,1778248,479390,327668,898580,535238
29484,0,1882920,1744701,1776502,476737,324165,896526,533293
29615,0,1882376,1742952,1776890,474801,324051,896242,533320
29746,0,1883649,1743786,1778210,474016,324622,896960,534059
29877,0,1884626,1744416,1778071,470870,325637,896665,534312
30011,0,1885410,1744668,1778640,468303,326424,896990,534056
30143,0,1887068,1745834,1777925,464474,328541,896505,534480
30272,0,1888124,1747154,1779105,462599,332666,897529,535553
30405,0,1889235,1748159,1779049,459514,336454,898016,535208
30537,0,1889788,1749408,1778243,455666,339737,897617,536041
30725,0,1888951,1750303,1777042,451543,344749,898614,536631
30859,0,1891002,1753389,1777335,450789,348742,899988,538048
30993,0,1891735,1755480,1776538,448295,350241,900412,537672
