time in ms,temp 1,temp 2,temp 3,temp 4,temp 5,temp 6,temp 7,temp 8,raw 1,raw 2,raw 3,raw 4,raw 5,raw 6,raw 7,raw 8
1050262,12.55956,37.8737,38.14616,37.96874,37.90425,37.80757,16.42801,15.5722,8388607,2783813,2479282,2684043,1397676,1245528,8388607,8388607
1050405,12.55956,37.87224,38.14684,37.96668,37.90344,37.80592,16.42801,15.5722,8388607,2784248,2479076,2684652,1397923,1246033,8388607,8388607
1050548,12.55956,37.87169,38.15077,37.97308,37.9088,37.8102,16.42801,15.5722,8388607,2784410,2477889,2682765,1396281,1244727,8388607,8388607
1050692,12.55956,37.8703,38.14459,37.97481,37.90378,37.80634,16.42801,15.5722,8388607,2784821,2479758,2682253,1397820,1245903,8388607,8388607
1050825,12.55956,37.86775,38.14554,37.9723,37.9094,37.80412,16.42801,15.5722,8388607,2785577,2479470,2682995,1396097,1246578,8388607,8388607
1050968,12.55956,37.86804,38.14499,37.97309,37.90559,37.80365,16.42801,15.5722,8388607,2785491,2479638,2682760,1397265,1246724,8388607,8388607
1051111,12.55956,37.87692,38.14696,37.96757,37.90308,37.80978,16.42801,15.5722,8388607,2782861,2479041,2684389,1398034,1244857,8388607,8388607
1051255,12.55956,37.8765,38.1415,37.96809,37.89535,37.80912,16.42801,15.5722,8388607,2782983,2480693,2684235,1400405,1245058,8388607,8388607
1051398,12.55956,37.87237,38.14117,37.96738,37.89427,37.8047,16.42801,15.5722,8388607,2784209,2480792,2684442,1400735,1246404,8388607,8388607
1051551,12.55956,37.87185,38.14275,37.95739,37.89289,37.80588,16.42801,15.5722,8388607,2784362,2480315,2687387,1401156,1246044,8388607,8388607
1051704,12.55956,37.87493,38.14333,37.95336,37.89473,37.80142,16.42801,15.5722,8388607,2783452,2480140,2688575,1400593,1247404,8388607,8388607
1051848,12.55956,37.87228,38.14611,37.95604,37.89439,37.80352,16.42801,15.5722,8388607,2784235,2479298,2687786,1400697,1246763,8388607,8388607
1052071,12.55956,37.87219,38.14283,37.96155,37.89874,37.80639,16.42801,15.5722,8388607,2784260,2480292,2686163,1399365,1245887,8388607,8388607
1052214,12.55956,37.88007,38.1376,37.95901,37.89309,37.80272,16.42801,15.5722,8388607,2781926,2481872,2686910,1401095,1247006,8388607,8388607
1052367,12.55956,37.87756,38.14068,37.95523,37.89762,37.80075,16.42801,15.5722,8388607,2782670,2480940,2688023,1399709,1247607,8388607,8388607
1052521,12.55956,37.88137,38.14009,37.96261,37.89336,37.7989,16.42801,15.5722,8388607,2781542,2481120,2685851,1401012,1248169,8388607,8388607
1052674,12.55956,37.88012,38.13692,37.96171,37.88966,37.80224,16.42801,15.5722,8388607,2781914,2482079,2686115,1402146,1247154,8388607,8388607
1052857,12.55956,37.88337,38.14048,37.96469,37.8971,37.80997,16.42801,15.5722,8388607,2780950,2481002,2685235,1399866,1244797,8388607,8388607
1052990,12.55956,37.87163,38.13933,37.96033,37.89706,37.80333,16.42801,15.5722,8388607,2784427,2481350,2686521,1399880,1246819,8388607,8388607
1053124,12.55956,37.87481,38.14259,37.95566,37.89486,37.79712,16.42801,15.5722,8388607,2783485,2480363,2687897,1400553,1248711,8388607,8388607
1053257,12.55956,37.87666,38.13396,37.95879,37.88992,37.80153,16.42801,15.5722,8388607,2782936,2482973,2686974,1402069,1247370,8388607,8388607
1053390,12.55956,37.86997,38.14131,37.9565,37.89159,37.80258,16.42801,15.5722,8388607,2784920,2480751,2687650,1401557,1247049,8388607,8388607
1053523,12.55956,37.8735,38.14122,37.95503,37.89204,37.8,16.42801,15.5722,8388607,2783871,2480777,2688083,1401418,1247833,8388607,8388607
1053657,12.55956,37.87566,38.13606,37.96183,37.89011,37.80327,16.42801,15.5722,8388607,2783235,2482338,2686078,1402011,1246838,8388607,8388607
1053860,12.55956,37.87617,38.13834,37.95899,37.8906,37.80289,16.42801,15.5722,8388607,2783082,2481649,2686916,1401860,1246953,8388607,8388607
1054003,12.55956,37.86859,38.13503,37.95706,37.89488,37.79666,16.42801,15.5722,8388607,2785327,2482648,2687484,1400547,1248852,8388607,8388607
1054136,12.55956,37.87555,38.13383,37.96022,37.88891,37.80338,16.42801,15.5722,8388607,2783266,2483012,2686553,1402379,1246806,8388607,8388607
1054270,12.55956,37.86905,38.13852,37.95413,37.89706,37.79804,16.42801,15.5722,8388607,2785192,2481593,2688349,1399879,1248433,8388607,8388607
1054413,12.55956,37.87363,38.13875,37.95707,37.89081,37.80276,16.42801,15.5722,8388607,2783835,2481524,2687483,1401796,1246994,8388607,8388607
1054546,12.55956,37.86698,38.13735,37.95206,37.89532,37.79661,16.42801,15.5722,8388607,2785805,2481947,2688960,1400413,1248867,8388607,8388607
1054689,12.55956,37.86915,38.13966,37.9494,37.88504,37.794,16.42801,15.5722,8388607,2785163,2481250,2689744,1403564,1249662,8388607,8388607
1054833,12.55956,37.87663,38.13649,37.95231,37.88842,37.79896,16.42801,15.5722,8388607,2782945,2482207,2688885,1402528,1248153,8388607,8388607
1054976,12.55956,37.87805,38.1348,37.95533,37.88384,37.80202,16.42801,15.5722,8388607,2782525,2482720,2687996,1403932,1247219,8388607,8388607
1055119,12.55956,37.875,38.13425,37.95224,37.88097,37.79781,16.42801,15.5722,8388607,2783428,2482885,2688904,1404810,1248502,8388607,8388607
1055262,12.55956,37.87074,38.13457,37.95165,37.88429,37.79385,16.42801,15.5722,8388607,2784691,2482790,2689081,1403794,1249707,8388607,8388607
1055405,12.55956,37.86904,38.14025,37.9522,37.88642,37.79365,16.42801,15.5722,8388607,2785193,2481070,2688918,1403140,1249768,8388607,8388607
1055619,12.55956,37.87439,38.13541,37.95692,37.8848,37.80228,16.42801,15.5722,8388607,2783610,2482535,2687525,1403639,1247139,8388607,8388607
1055762,12.55956,37.86856,38.1354,37.95042,37.88769,37.79679,16.42801,15.5722,8388607,2785336,2482539,2689442,1402751,1248812,8388607,8388607
1055913,12.55956,37.86593,38.13795,37.95074,37.8934,37.79702,16.42801,15.5722,8388607,2786116,2481767,2689348,1401003,1248743,8388607,8388607
1056056,12.55956,37.87604,38.13356,37.95727,37.88896,37.80101,16.42801,15.5722,8388607,2783120,2483093,2687423,1402362,1247527,8388607,8388607
1056209,12.55956,37.86542,38.13744,37.94817,37.88855,37.7963,16.42801,15.5722,8388607,2786267,2481921,2690106,1402487,1248961,8388607,8388607
1056353,12.55956,37.87041,38.136,37.95326,37.88793,37.80012,16.42801,15.5722,8388607,2784787,2482357,2688605,1402679,1247799,8388607,8388607
1056496,12.55956,37.87174,38.13335,37.95638,37.88696,37.79983,16.42801,15.5722,8388607,2784394,2483158,2687687,1402977,1247887,8388607,8388607
1056639,12.55956,37.87357,38.13558,37.95324,37.88838,37.79876,16.42801,15.5722,8388607,2783853,2482484,2688610,1402541,1248212,8388607,8388607
1056783,12.55956,37.87011,38.14036,37.94558,37.88988,37.79854,16.42801,15.5722,8388607,2784877,2481037,2690870,1402081,1248279,8388607,8388607
1056936,12.55956,37.86939,38.13386,37.94866,37.8901,37.80476,16.42801,15.5722,8388607,2785089,2483003,2689960,1402012,1246383,8388607,8388607
1057129,12.55956,37.86978,38.14142,37.94937,37.89571,37.80358,16.42801,15.5722,8388607,2784973,2480716,2689751,1400294,1246744,8388607,8388607
1057262,12.55956,37.86742,38.13255,37.94674,37.89211,37.80113,16.42801,15.5722,8388607,2785672,2483398,2690526,1401396,1247491,8388607,8388607
1057455,12.55956,37.87243,38.12738,37.95143,37.887,37.80194,16.42801,15.5722,8388607,2784189,2484962,2689145,1402963,1247244,8388607,8388607
1057589,12.55956,37.86482,38.13404,37.94588,37.89268,37.79913,16.42801,15.5722,8388607,2786446,2482948,2690780,1401222,1248101,8388607,8388607
1057722,12.55956,37.87556,38.13401,37.94767,37.88641,37.791,16.42801,15.5722,8388607,2783261,2482959,2690253,1403144,1250577,8388607,8388607
1057855,12.55956,37.87964,38.1286,37.94956,37.88575,37.79437,16.42801,15.5722,8388607,2782056,2484593,2689695,1403345,1249551,8388607,8388607
1057988,12.55956,37.87108,38.13554,37.94894,37.88987,37.79726,16.42801,15.5722,8388607,2784590,2482497,2689877,1402085,1248670,8388607,8388607
1058122,12.55956,37.87698,38.13479,37.95065,37.891,37.79575,16.42801,15.5722,8388607,2782844,2482722,2689374,1401737,1249129,8388607,8388607
1058255,12.55956,37.87105,38.12799,37.95098,37.88388,37.79223,16.42801,15.5722,8388607,2784598,2484780,2689276,1403919,1250200,8388607,8388607
1058388,12.55956,37.86186,38.13439,37.94672,37.8888,37.79336,16.42801,15.5722,8388607,2787320,2482842,2690533,1402411,1249856,8388607,8388607
1058531,12.55956,37.86421,38.13203,37.94989,37.88798,37.79568,16.42801,15.5722,8388607,2786626,2483558,2689599,1402664,1249151,8388607,8388607
1058665,12.55956,37.86423,38.13794,37.94593,37.89371,37.79295,16.42801,15.5722,8388607,2786619,2481768,2690765,1400905,1249983,8388607,8388607
1058808,12.55956,37.85772,38.13418,37.94281,37.88982,37.79262,16.42801,15.5722,8388607,2788547,2482907,2691685,1402098,1250082,8388607,8388607
1058951,12.55956,37.86412,38.13551,37.94583,37.88301,37.79251,16.42801,15.5722,8388607,2786651,2482503,2690794,1404185,1250115,8388607,8388607
1059174,12.55956,37.86528,38.12758,37.94727,37.88139,37.79306,16.42801,15.5722,8388607,2786308,2484903,2690370,1404682,1249947,8388607,8388607
1059318,12.55956,37.86731,38.12737,37.94226,37.88051,37.79213,16.42801,15.5722,8388607,2785708,2484966,2691848,1404952,1250233,8388607,8388607
1059461,12.55956,37.86446,38.13115,37.94141,37.88341,37.79451,16.42801,15.5722,8388607,2786550,2483824,2692099,1404063,1249505,8388607,8388607
1059594,12.55956,37.8638,38.12468,37.9463,37.87857,37.79388,16.42801,15.5722,8388607,2786747,2485780,2690656,1405548,1249698,8388607,8388607
1059737,12.55956,37.8685,38.12497,37.94228,37.87483,37.792,16.42801,15.5722,8388607,2785355,2485691,2691841,1406695,1250272,8388607,8388607
1059881,12.55956,37.86514,38.12685,37.93989,37.88086,37.79364,16.42801,15.5722,8388607,2786350,2485124,2692545,1404846,1249772,8388607,8388607
1060024,12.55956,37.86157,38.13502,37.94006,37.8821,37.7865,16.42801,15.5722,8388607,2787406,2482652,2692495,1404464,1251946,8388607,8388607
1060167,12.55956,37.85805,38.13251,37.93944,37.88329,37.79133,16.42801,15.5722,8388607,2788451,2483411,2692677,1404102,1250476,8388607,8388607
1060311,12.55956,37.85699,38.12909,37.94436,37.88004,37.78925,16.42801,15.5722,8388607,2788764,2484447,2691227,1405096,1251110,8388607,8388607
1060464,12.55956,37.85901,38.1291,37.94243,37.88053,37.78996,16.42801,15.5722,8388607,2788166,2484443,2691797,1404946,1250892,8388607,8388607
1060617,12.55956,37.86643,38.12731,37.94261,37.87658,37.79506,16.42801,15.5722,8388607,2785967,2484985,2691746,1406157,1249339,8388607,8388607
1060770,12.55956,37.85609,38.1292,37.93826,37.88228,37.79429,16.42801,15.5722,8388607,2789031,2484413,2693027,1404411,1249573,8388607,8388607
1060983,12.55956,37.86074,38.13481,37.9388,37.87957,37.78926,16.42801,15.5722,8388607,2787652,2482717,2692867,1405240,1251106,8388607,8388607
1061137,12.55956,37.86231,38.12391,37.94507,37.8744,37.79357,16.42801,15.5722,8388607,2787186,2486014,2691020,1406826,1249793,8388607,8388607
1061290,12.55956,37.85512,38.12738,37.93636,37.87643,37.78901,16.42801,15.5722,8388607,2789317,2484963,2693586,1406201,1251183,8388607,8388607
1061483,12.55956,37.86461,38.13078,37.94387,37.88654,37.78967,16.42801,15.5722,8388607,2786507,2483934,2691373,1403103,1250980,8388607,8388607
1061616,12.55956,37.86652,38.1275,37.94064,37.87856,37.78902,16.42801,15.5722,8388607,2785942,2484929,2692326,1405550,1251179,8388607,8388607
1061750,12.55956,37.86416,38.12768,37.93638,37.88422,37.7876,16.42801,15.5722,8388607,2786639,2484874,2693581,1403815,1251612,8388607,8388607
1061883,12.55956,37.86247,38.12474,37.93689,37.88534,37.786,16.42801,15.5722,8388607,2787140,2485762,2693431,1403473,1252099,8388607,8388607
1062026,12.55956,37.85901,38.12684,37.93288,37.88418,37.78385,16.42801,15.5722,8388607,2788166,2485127,2694610,1403827,1252754,8388607,8388607
1062159,12.55956,37.85965,38.12335,37.94077,37.88126,37.78917,16.42801,15.5722,8388607,2787975,2486183,2692286,1404723,1251133,8388607,8388607
1062292,12.55956,37.8589,38.12544,37.94314,37.88299,37.79082,16.42801,15.5722,8388607,2788198,2485550,2691587,1404193,1250630,8388607,8388607
1062426,12.55956,37.85463,38.12756,37.94161,37.88425,37.78323,16.42801,15.5722,8388607,2789462,2484907,2692038,1403806,1252943,8388607,8388607
1062559,12.55956,37.86444,38.12397,37.94228,37.87908,37.78479,16.42801,15.5722,8388607,2786556,2485993,2691842,1405390,1252467,8388607,8388607
1062772,12.55956,37.86288,38.12424,37.93964,37.88322,37.78746,16.42801,15.5722,8388607,2787019,2485914,2692619,1404122,1251653,8388607,8388607
1062905,12.55956,37.85483,38.12933,37.93566,37.88397,37.78145,16.42801,15.5722,8388607,2789404,2484374,2693792,1403891,1253486,8388607,8388607
1063039,12.55956,37.86711,38.12152,37.94067,37.87739,37.78244,16.42801,15.5722,8388607,2785768,2486735,2692315,1405909,1253182,8388607,8388607
1063182,12.55956,37.86518,38.12328,37.93616,37.88141,37.78268,16.42801,15.5722,8388607,2786338,2486203,2693646,1404678,1253111,8388607,8388607
1063315,12.55956,37.86517,38.12214,37.94111,37.87899,37.79412,16.42801,15.5722,8388607,2786341,2486549,2692186,1405418,1249626,8388607,8388607
1063458,12.55956,37.86173,38.11998,37.9384,37.87692,37.78433,16.42801,15.5722,8388607,2787360,2487200,2692985,1406053,1252608,8388607,8388607
1063602,12.55956,37.85724,38.12227,37.93391,37.87884,37.78122,16.42801,15.5722,8388607,2788688,2486509,2694306,1405465,1253556,8388607,8388607
1063755,12.55956,37.86387,38.12105,37.93773,37.87178,37.78404,16.42801,15.5722,8388607,2786726,2486878,2693181,1407628,1252695,8388607,8388607
1063898,12.55956,37.8608,38.11999,37.94109,37.87451,37.78936,16.42801,15.5722,8388607,2787635,2487198,2692192,1406792,1251075,8388607,8388607
1064041,12.55956,37.86011,38.12067,37.93223,37.86758,37.78075,16.42801,15.5722,8388607,2787838,2486993,2694802,1408917,1253697,8388607,8388607
1064185,12.55956,37.85259,38.12589,37.92952,37.87189,37.78576,16.42801,15.5722,8388607,2790066,2485415,2695603,1407595,1252172,8388607,8388607
1064328,12.55956,37.85023,38.12704,37.93123,37.87775,37.78726,16.42801,15.5722,8388607,2790763,2485066,2695098,1405798,1251715,8388607,8388607
1064531,12.55956,37.85402,38.12408,37.93715,37.87696,37.79008,16.42801,15.5722,8388607,2789644,2485961,2693353,1406041,1250857,8388607,8388607
1064674,12.55956,37.85343,38.11965,37.93868,37.87525,37.78723,16.42801,15.5722,8388607,2789817,2487301,2692901,1406565,1251726,8388607,8388607
1064828,12.55956,37.85075,38.12598,37.93072,37.87471,37.7816,16.42801,15.5722,8388607,2790610,2485387,2695249,1406731,1253438,8388607,8388607
1064971,12.55956,37.85238,38.12139,37.93382,37.8763,37.78303,16.42801,15.5722,8388607,2790130,2486774,2694334,1406244,1253004,8388607,8388607
1065124,12.55956,37.85327,38.12132,37.93287,37.88135,37.78087,16.42801,15.5722,8388607,2789864,2486797,2694613,1404696,1253661,8388607,8388607
1065277,12.55956,37.85643,38.12163,37.93639,37.87442,37.78246,16.42801,15.5722,8388607,2788928,2486702,2693578,1406819,1253176,8388607,8388607
1065421,12.55956,37.86041,38.11948,37.93498,37.87526,37.78322,16.42801,15.5722,8388607,2787751,2487353,2693993,1406562,1252947,8388607,8388607
1065604,12.55956,37.85973,38.12675,37.93298,37.87739,37.7842,16.42801,15.5722,8388607,2787951,2485152,2694581,1405909,1252647,8388607,8388607
1065737,12.55956,37.85484,38.11678,37.93525,37.87505,37.78727,16.42801,15.5722,8388607,2789399,2488170,2693914,1406626,1251711,8388607,8388607
1065870,12.55956,37.84883,38.12291,37.93133,37.87664,37.78259,16.42801,15.5722,8388607,2791178,2486315,2695067,1406137,1253137,8388607,8388607
1066004,12.55956,37.85077,38.12025,37.92575,37.87296,37.77873,16.42801,15.5722,8388607,2790607,2487120,2696713,1407265,1254313,8388607,8388607
1066137,12.55956,37.85684,38.11435,37.93293,37.86966,37.78254,16.42801,15.5722,8388607,2788808,2488905,2694598,1408279,1253151,8388607,8388607
1066350,12.55956,37.85285,38.12296,37.92846,37.87254,37.77941,16.42801,15.5722,8388607,2789988,2486301,2695913,1407396,1254104,8388607,8388607
1066483,12.55956,37.84945,38.11887,37.92471,37.87219,37.78244,16.42801,15.5722,8388607,2790997,2487538,2697019,1407502,1253184,8388607,8388607
1066617,12.55956,37.85218,38.11648,37.93289,37.86815,37.78718,16.42801,15.5722,8388607,2790189,2488261,2694608,1408740,1251739,8388607,8388607
1066750,12.55956,37.84944,38.12135,37.92625,37.87189,37.78245,16.42801,15.5722,8388607,2791000,2486787,2696566,1407593,1253181,8388607,8388607
1066893,12.55956,37.8484,38.12079,37.93223,37.87702,37.79557,16.42801,15.5722,8388607,2791306,2486956,2694804,1406022,1249184,8388607,8388607
1067037,12.55956,37.84971,38.11673,37.93806,37.86914,37.7852,16.42801,15.5722,8388607,2790919,2488183,2693085,1408437,1252342,8388607,8388607
1067180,12.55956,37.85567,38.11905,37.9351,37.87047,37.78363,16.42801,15.5722,8388607,2789155,2487483,2693958,1408029,1252819,8388607,8388607
1067313,12.55956,37.85183,38.12399,37.93335,37.87386,37.78655,16.42801,15.5722,8388607,2790292,2485987,2694473,1406992,1251933,8388607,8388607
1067446,12.55956,37.84721,38.12588,37.92711,37.87549,37.7792,16.42801,15.5722,8388607,2791660,2485418,2696313,1406492,1254170,8388607,8388607
1067590,12.55956,37.84541,38.12434,37.92385,37.87166,37.78302,16.42801,15.5722,8388607,2792194,2485881,2697273,1407665,1253007,8388607,8388607
1067733,12.55956,37.85374,38.12348,37.92695,37.86546,37.78546,16.42801,15.5722,8388607,2789725,2486142,2696360,1409565,1252263,8388607,8388607
1067886,12.55956,37.85429,38.12703,37.92297,37.86809,37.77456,16.42801,15.5722,8388607,2789561,2485068,2697533,1408760,1255583,8388607,8388607
1068090,12.55956,37.85125,38.12692,37.92112,37.86324,37.78292,16.42801,15.5722,8388607,2790464,2485103,2698076,1410246,1253037,8388607,8388607
1068233,12.55956,37.84813,38.12032,37.92233,37.86321,37.78605,16.42801,15.5722,8388607,2791387,2487099,2697719,1410254,1252084,8388607,8388607
1068376,12.55956,37.85291,38.11563,37.92599,37.86004,37.78186,16.42801,15.5722,8388607,2789970,2488515,2696642,1411227,1253361,8388607,8388607
1068519,12.55956,37.85414,38.11679,37.92613,37.86365,37.7808,16.42801,15.5722,8388607,2789608,2488166,2696602,1410120,1253684,8388607,8388607
1068663,12.55956,37.85075,38.12017,37.92213,37.86875,37.77951,16.42801,15.5722,8388607,2790610,2487142,2697780,1408558,1254074,8388607,8388607
1068806,12.55956,37.84513,38.12094,37.92065,37.87458,37.7791,16.42801,15.5722,8388607,2792276,2486912,2698214,1406770,1254200,8388607,8388607
1068949,12.55956,37.84803,38.12082,37.9229,37.87139,37.77865,16.42801,15.5722,8388607,2791417,2486946,2697554,1407748,1254338,8388607,8388607
1069092,12.55956,37.85013,38.11416,37.92719,37.8686,37.7816,16.42801,15.5722,8388607,2790796,2488962,2696287,1408604,1253439,8388607,8388607
1069256,12.55956,37.85426,38.11291,37.9288,37.86994,37.78299,16.42801,15.5722,8388607,2789571,2489340,2695815,1408193,1253015,8388607,8388607
1069409,12.55956,37.84374,38.11638,37.92215,37.8738,37.77936,16.42801,15.5722,8388607,2792689,2488291,2697775,1407009,1254122,8388607,8388607
1069552,12.55956,37.85124,38.11731,37.92346,37.86865,37.78048,16.42801,15.5722,8388607,2790467,2488008,2697388,1408587,1253781,8388607,8388607
1069705,12.55956,37.8542,38.11525,37.9199,37.86992,37.77583,16.42801,15.5722,8388607,2789589,2488631,2698437,1408200,1255196,8388607,8388607
1069969,12.55956,37.8599,38.11879,37.9246,37.8688,37.77419,16.42801,15.5722,8388607,2787903,2487560,2697051,1408541,1255696,8388607,8388607
1070092,12.55956,37.84925,38.11231,37.92691,37.86806,37.77842,16.42801,15.5722,8388607,2791055,2489520,2696370,1408768,1254409,8388607,8388607
1070225,12.55956,37.84953,38.11623,37.92115,37.87047,37.77156,16.42801,15.5722,8388607,2790974,2488334,2698068,1408029,1256498,8388607,8388607
1070349,12.55956,37.8477,38.11959,37.9211,37.87188,37.77504,16.42801,15.5722,8388607,2791514,2487320,2698084,1407598,1255436,8388607,8388607
1070482,12.55956,37.84859,38.11642,37.92433,37.86859,37.77527,16.42801,15.5722,8388607,2791250,2488277,2697131,1408605,1255367,8388607,8388607
1070615,12.55956,37.8524,38.1161,37.928,37.86509,37.77524,16.42801,15.5722,8388607,2790122,2488373,2696050,1409680,1255376,8388607,8388607
1070748,12.55956,37.84377,38.11871,37.91965,37.86666,37.77258,16.42801,15.5722,8388607,2792679,2487585,2698510,1409198,1256186,8388607,8388607
1070891,12.55956,37.8466,38.1156,37.91888,37.86498,37.77468,16.42801,15.5722,8388607,2791840,2488526,2698737,1409712,1255547,8388607,8388607
1071025,12.55956,37.84856,38.12368,37.91899,37.86778,37.77571,16.42801,15.5722,8388607,2791260,2486082,2698704,1408853,1255234,8388607,8388607
1071158,12.55956,37.84769,38.11176,37.92204,37.86741,37.78093,16.42801,15.5722,8388607,2791518,2489687,2697805,1408969,1253642,8388607,8388607
1071291,12.55956,37.84176,38.11498,37.92131,37.86997,37.77852,16.42801,15.5722,8388607,2793275,2488712,2698020,1408182,1254376,8388607,8388607
1071425,12.55956,37.84341,38.11915,37.91816,37.87122,37.77535,16.42801,15.5722,8388607,2792785,2487452,2698949,1407799,1255343,8388607,8388607
1071628,12.55956,37.83945,38.11992,37.92399,37.87468,37.77602,16.42801,15.5722,8388607,2793958,2487220,2697232,1406740,1255139,8388607,8388607
1071771,12.55956,37.84377,38.11555,37.92187,37.86593,37.77264,16.42801,15.5722,8388607,2792679,2488541,2697854,1409420,1256169,8388607,8388607
1071914,12.55956,37.85085,38.1134,37.91993,37.86407,37.7801,16.42801,15.5722,8388607,2790580,2489191,2698429,1409992,1253896,8388607,8388607
1072057,12.55956,37.84934,38.10919,37.92246,37.86435,37.77504,16.42801,15.5722,8388607,2791030,2490467,2697681,1409906,1255438,8388607,8388607
1072201,12.55956,37.84709,38.11227,37.9198,37.86993,37.77562,16.42801,15.5722,8388607,2791694,2489533,2698467,1408196,1255260,8388607,8388607
1072334,12.55956,37.84436,38.11186,37.91919,37.86693,37.78226,16.42801,15.5722,8388607,2792505,2489657,2698645,1409114,1253238,8388607,8388607
1072477,12.55956,37.8456,38.11337,37.91978,37.86309,37.77707,16.42801,15.5722,8388607,2792137,2489201,2698472,1410293,1254819,8388607,8388607
1072620,12.55956,37.84574,38.11533,37.9145,37.86803,37.77577,16.42801,15.5722,8388607,2792095,2488607,2700029,1408778,1255214,8388607,8388607
1072764,12.55956,37.84405,38.11693,37.9118,37.86858,37.77236,16.42801,15.5722,8388607,2792597,2488123,2700823,1408610,1256253,8388607,8388607
1072907,12.55956,37.83675,38.11482,37.91258,37.87161,37.77275,16.42801,15.5722,8388607,2794757,2488762,2700596,1407681,1256134,8388607,8388607
1073060,12.55956,37.84719,38.11098,37.91553,37.86427,37.77194,16.42801,15.5722,8388607,2791664,2489924,2699726,1409931,1256383,8388607,8388607
1073213,12.55956,37.84548,38.1096,37.91615,37.86521,37.77261,16.42801,15.5722,8388607,2792172,2490341,2699543,1409642,1256177,8388607,8388607
1073437,12.55956,37.85541,38.10783,37.91993,37.86636,37.77841,16.42801,15.5722,8388607,2789231,2490877,2698427,1409290,1254411,8388607,8388607
1073590,12.55956,37.85725,38.11591,37.92032,37.86671,37.76892,16.42801,15.5722,8388607,2788687,2488432,2698314,1409181,1257300,8388607,8388607
1073733,12.55956,37.86045,38.11506,37.92823,37.86883,37.77837,16.42801,15.5722,8388607,2787739,2488691,2695981,1408532,1254423,8388607,8388607
1073886,12.55956,37.84382,38.11769,37.91496,37.86984,37.77417,16.42801,15.5722,8388607,2792663,2487894,2699894,1408222,1255703,8388607,8388607
1074050,12.55956,37.83982,38.11633,37.91286,37.86107,37.77172,16.42801,15.5722,8388607,2793848,2488305,2700511,1410911,1256448,8388607,8388607
1074233,12.55956,37.84923,38.11631,37.91774,37.85973,37.78037,16.42801,15.5722,8388607,2791061,2488310,2699074,1411320,1253812,8388607,8388607
1074356,12.55956,37.84578,38.10883,37.91629,37.86058,37.77879,16.42801,15.5722,8388607,2792083,2490573,2699501,1411061,1254293,8388607,8388607
1074489,12.55956,37.84586,38.1133,37.91277,37.86548,37.77231,16.42801,15.5722,8388607,2792059,2489222,2700537,1409560,1256270,8388607,8388607
1074623,12.55956,37.84849,38.11092,37.91322,37.86175,37.77195,16.42801,15.5722,8388607,2791280,2489940,2700404,1410703,1256377,8388607,8388607
1074756,12.55956,37.8538,38.10461,37.91457,37.85474,37.76983,16.42801,15.5722,8388607,2789707,2491850,2700006,1412851,1257025,8388607,8388607
1074889,12.55956,37.84643,38.11191,37.91068,37.85876,37.76857,16.42801,15.5722,8388607,2791890,2489643,2701153,1411620,1257406,8388607,8388607
1075023,12.55956,37.84669,38.10977,37.91253,37.86303,37.76899,16.42801,15.5722,8388607,2791814,2490288,2700610,1410309,1257281,8388607,8388607
1075216,12.55956,37.84766,38.10391,37.91982,37.86472,37.76996,16.42801,15.5722,8388607,2791528,2492061,2698461,1409792,1256983,8388607,8388607
1075349,12.55956,37.84581,38.10955,37.90992,37.8655,37.76685,16.42801,15.5722,8388607,2792074,2490357,2701377,1409553,1257930,8388607,8388607
1075482,12.55956,37.8439,38.10846,37.91554,37.86547,37.76724,16.42801,15.5722,8388607,2792640,2490686,2699721,1409563,1257814,8388607,8388607
1075616,12.55956,37.84446,38.10645,37.92054,37.86175,37.77032,16.42801,15.5722,8388607,2792474,2491294,2698249,1410701,1256875,8388607,8388607
1075749,12.55956,37.83971,38.10779,37.91641,37.86662,37.771,16.42801,15.5722,8388607,2793882,2490887,2699465,1409209,1256667,8388607,8388607
1075882,12.55956,37.83986,38.10855,37.91687,37.86546,37.77167,16.42801,15.5722,8388607,2793838,2490658,2699329,1409564,1256463,8388607,8388607
1076025,12.55956,37.833,38.11539,37.91528,37.86698,37.76886,16.42801,15.5722,8388607,2795867,2488589,2699798,1409100,1257319,8388607,8388607
1076169,12.55956,37.83517,38.1123,37.91438,37.8681,37.76852,16.42801,15.5722,8388607,2795225,2489522,2700064,1408756,1257421,8388607,8388607
1076312,12.55956,37.83775,38.10615,37.9128,37.85997,37.772,16.42801,15.5722,8388607,2794460,2491385,2700530,1411247,1256363,8388607,8388607
1076455,12.55956,37.84148,38.10596,37.91681,37.85545,37.77273,16.42801,15.5722,8388607,2793356,2491441,2699348,1412632,1256140,8388607,8388607
1076598,12.55956,37.84307,38.10652,37.916,37.85729,37.7708,16.42801,15.5722,8388607,2792887,2491273,2699587,1412069,1256729,8388607,8388607
1076742,12.55956,37.84163,38.10975,37.91354,37.85937,37.7688,16.42801,15.5722,8388607,2793312,2490294,2700312,1411433,1257339,8388607,8388607
1076965,12.55956,37.84693,38.11636,37.91393,37.86669,37.76591,16.42801,15.5722,8388607,2791743,2488296,2700196,1409187,1258217,8388607,8388607
1077108,12.55956,37.84639,38.11059,37.90661,37.86776,37.76524,16.42801,15.5722,8388607,2791902,2490042,2702355,1408860,1258421,8388607,8388607
1077251,12.55956,37.84036,38.10777,37.91638,37.86584,37.77236,16.42801,15.5722,8388607,2793689,2490895,2699475,1409450,1256254,8388607,8388607
