time in ms,raw 1,raw 2,raw 3,raw 4,raw 5,raw 6,raw 7,raw 8
437110,8388607,5013257,4542553,4882241,2234780,1970645,691798,2447569
437244,8388607,5015038,4540744,4883049,2233995,1970535,693339,2448524
437377,8388607,5014789,4539907,4884663,2235214,1971261,692152,2448857
437510,8388607,5013103,4542617,4879658,2239691,1969159,694973,2445750
437703,8388607,5012466,4542274,4882974,2241102,1968209,695128,2447992
437837,8388607,5012092,4539391,4884615,2237169,1964726,690997,2445641
437960,8388607,5014093,4535955,4884585,2237173,1963514,689875,2445282
438093,8388607,5011982,4536279,4882113,2236665,1962175,693408,2445567
438226,8388607,5010214,4538332,4883735,2237517,1961459,694377,2442380
438360,8388607,5011942,4531588,4884547,2233408,1961878,691556,2442177
438493,8388607,5010960,4534326,4882213,2230869,1960181,691594,2443087
438616,8388607,5012145,4531972,4883034,2231117,1962262,693100,2445504
438739,8388607,5010951,4530757,4882288,2229596,1961114,695198,2448477
438873,8388607,5009845,4531372,4879963,2230137,1959438,694734,2448989
439006,8388607,5010745,4531933,4878844,2230233,1958894,691854,2446490
439139,8388607,5012861,4529655,4880147,2227022,1958125,687036,2442690
439332,8388607,5012465,4534295,4879719,2227986,1959374,688218,2444061
439466,8388607,5012082,4534787,4877344,2226864,1960333,686993,2439607
439599,8388607,5010821,4529732,4878463,2224496,1959170,684312,2443991
439732,8388607,5007781,4528453,4874279,2225917,1956637,684426,2442657
439866,8388607,5006898,4527227,4873869,2227648,1958273,686093,2444342
439999,8388607,5009827,4526222,4876861,2223916,1958646,685069,2446409
440142,8388607,5009462,4527490,4878436,2225159,1959527,684364,2443381
440275,8388607,5008339,4527772,4876845,2223318,1959437,681553,2443553
440419,8388607,5009604,4529418,4876638,2224582,1958369,683886,2441809
440562,8388607,5007441,4530885,4874764,2223175,1956367,683391,2442194
440695,8388607,5006599,4530782,4874277,2224875,1959582,683086,2446312
440828,8388607,5004335,4532052,4873339,2228527,1958017,681133,2443281
441032,8388607,5003989,4529157,4877372,2232810,1961345,679666,2446012
441165,8388607,5005321,4527513,4874421,2230157,1957729,676521,2442009
441308,8388607,5002939,4529025,4875084,2233515,1959489,676852,2441594
441442,8388607,5006080,4528290,4875126,2231612,1960628,680135,2437897
441585,8388607,5004860,4532384,4875428,2233062,1960641,683616,2439006
441728,8388607,5003679,4532582,4873356,2234459,1958261,682390,2437247
441871,8388607,5003852,4533080,4875348,2235552,1958161,678901,2440135
442015,8388607,5005213,4532392,4875045,2233905,1959130,678164,2443153
442158,8388607,5004972,4530380,4873129,2230764,1958996,676394,2442147
442301,8388607,5005960,4531469,4869485,2230830,1956832,674936,2438473
442445,8388607,5004497,4531109,4868762,2230229,1955800,674241,2435380
442588,8388607,5003716,4531887,4869695,2229095,1952190,670110,2433171
442781,8388607,5005964,4529418,4869102,2228253,1955320,669878,2436648
442914,8388607,5004819,4528652,4866092,2229516,1955325,667539,2438232
443058,8388607,5005705,4526539,4863908,2229165,1957873,667408,2439455
443201,8388607,5006891,4527222,4865452,2232962,1957848,667049,2438904
443344,8388607,5003703,4529309,4864979,2232958,1956485,666644,2436160
443488,8388607,5003991,4532861,4866666,2234214,1957321,666412,2437722
443671,8388607,5001007,4528973,4866444,2230901,1956395,663330,2441569
443794,8388607,5003851,4529471,4867873,2228294,1958897,667054,2444545
443917,8388607,5005021,4528950,4869973,2228395,1959062,666297,2447793
444041,8388607,5005089,4529670,4869209,2227884,1958730,666447,2445624
444164,8388607,5003010,4530035,4865655,2227590,1957196,672635,2444742
444287,8388607,5001811,4531041,4867109,2229268,1957768,675524,2444837
444480,8388607,5004603,4526141,4871445,2227741,1959193,683975,2445021
444604,8388607,5004370,4524841,4871856,2228553,1956856,690309,2443034
444727,8388607,5000546,4523318,4870163,2228631,1955776,697658,2442937
444850,8388607,5001295,4523719,4871121,2227603,1954181,694471,2440808
444974,8388607,5002321,4524621,4872356,2225280,1956944,691241,2442972
445107,8388607,5001193,4527465,4870278,2226472,1954015,686585,2438628
445240,8388607,5003346,4525859,4870135,2224449,1955162,682959,2436493
445363,8388607,4999974,4522344,4865678,2224321,1952817,678572,2431785
445487,8388607,5000569,4523003,4866044,2225215,1952041,677959,2433079
445610,8388607,4999250,4520748,4866114,2225483,1952302,680235,2434003
445743,8388607,4999757,4519939,4864567,2226743,1952696,678711,2431838
445876,8388607,4999244,4517159,4864782,2223027,1953070,674099,2429002
446060,8388607,5000644,4517746,4863810,2222944,1954029,668369,2428721
446193,8388607,4998333,4516689,4859996,2220589,1952537,666522,2429913
446326,8388607,4998778,4518315,4856943,2218656,1948991,664009,2426155
446459,8388607,4999754,4515678,4856497,2217080,1951623,662840,2425672
446593,8388607,4998734,4515991,4854219,2214798,1949927,664118,2425844
446726,8388607,4999887,4515468,4854235,2216112,1949489,671249,2425621
446849,8388607,4999834,4515675,4856199,2214821,1950764,674452,2427516
446983,8388607,4999910,4515377,4861593,2217063,1952071,674197,2431912
447116,8388607,5000777,4514770,4863371,2218173,1953534,671908,2431074
447249,8388607,4996256,4516651,4859553,2220531,1951363,673153,2431932
447392,8388607,4998014,4518195,4861968,2220630,1953229,674486,2435108
447526,8388607,4996603,4519022,4858294,2219762,1950409,672975,2433438
447719,8388607,4999711,4518383,4864548,2221103,1951207,676053,2437454
447852,8388607,4997606,4520214,4863098,2220107,1949843,676327,2435013
447995,8388607,4998243,4518455,4864264,2220354,1950819,673110,2434730
448129,8388607,4995755,4520245,4863825,2220253,1947961,670148,2433090
448262,8388607,4999174,4521065,4864291,2220166,1950353,670055,2430488
448395,8388607,4998581,4517085,4864436,2218711,1949808,672346,2430433
448528,8388607,4997832,4517999,4862203,2218249,1946541,671770,2431467
448662,8388607,5000470,4516725,4864318,2218279,1948132,670069,2432432
448795,8388607,4997870,4516783,4864135,2216711,1948647,667337,2435293
448928,8388607,4996998,4517716,4862489,2221015,1948523,669477,2432138
449062,8388607,4998167,4513374,4862735,2217534,1948938,669823,2433268
449195,8388607,4996857,4512222,4863522,2212315,1949117,669596,2432380
449388,8388607,4995156,4511467,4862922,2213881,1947474,669357,2429117
449521,8388607,4997424,4512228,4864310,2215883,1947933,666492,2430285
449655,8388607,4997375,4513683,4861752,2214808,1948253,665530,2432884
449788,8388607,4993963,4514524,4858327,2214802,1946034,663433,2431095
449921,8388607,4997019,4513029,4860162,2213483,1946063,661085,2432154
450054,8388607,4998355,4515190,4862978,2213057,1947363,658573,2432914
450188,8388607,4994054,4513492,4858019,2214718,1945342,659429,2434635
450331,8388607,4996754,4514410,4860230,2214060,1949107,660377,2433019
450474,8388607,4997653,4513647,4861913,2212713,1952169,661698,2433947
450608,8388607,4993622,4515019,4859656,2215695,1949122,663128,2433275
450751,8388607,4995675,4516652,4862481,2219112,1951177,663743,2431583
450884,8388607,4996778,4516169,4862337,2219657,1952122,662572,2429014
451087,8388607,4997040,4516566,4862872,2221745,1951441,658584,2431456
451231,8388607,4997135,4518391,4860563,2220184,1952989,657339,2433389
451374,8388607,4997388,4516654,4861942,2219214,1955385,655259,2434994
451517,8388607,4998238,4513436,4859953,2216867,1953002,654754,2431585
451660,8388607,4996285,4514155,4858001,2214172,1950195,655017,2428656
451834,8388607,4993206,4509520,4853422,2212838,1948800,659013,2427658
451957,8388607,4995028,4510088,4854944,2213624,1945980,663310,2425661
452080,8388607,4996187,4512014,4857836,2217140,1945247,662916,2425759
452203,8388607,4997000,4514159,4859839,2220992,1944020,662449,2423046
452327,8388607,4993690,4512507,4855915,2218821,1942661,663184,2423458
452450,8388607,4993215,4511508,4855023,2217557,1945005,663801,2427311
452583,8388607,4992768,4512780,4856960,2218419,1945689,665543,2428602
452766,8388607,4992799,4514440,4853818,2218712,1942582,662472,2429626
452890,8388607,4992488,4516760,4854652,2219626,1945798,660508,2430582
453013,8388607,4993787,4516070,4856426,2217482,1946380,660178,2430047
453136,8388607,4994243,4513277,4857678,2214985,1946565,661448,2429992
453259,8388607,4994307,4514257,4856758,2213534,1947320,666363,2429012
453383,8388607,4993366,4516417,4855004,2210673,1945521,665591,2427321
453506,8388607,4992298,4516788,4855295,2211993,1946165,664719,2430350
453639,8388607,4994504,4513237,4858581,2211845,1950241,666682,2433800
453762,8388607,4993069,4514702,4856492,2212721,1947821,664502,2429455
453896,8388607,4993185,4513434,4856341,2210417,1948745,661792,2432983
454029,8388607,4991841,4517833,4855186,2210933,1948986,661019,2432363
454162,8388607,4994643,4518031,4853235,2209775,1947229,657466,2431483
454365,8388607,4993963,4517921,4852428,2210567,1946176,657155,2432287
454488,8388607,4991857,4513260,4850519,2208805,1944933,653154,2433328
454622,8388607,4992944,4514108,4850589,2210301,1946412,654559,2434031
454755,8388607,4993809,4513799,4849001,2209294,1948327,651192,2434480
454888,8388607,4991494,4518208,4848560,2211349,1945307,652911,2433724
455012,8388607,4992280,4516826,4852761,2211725,1946778,652147,2435025
455145,8388607,4991674,4514860,4852319,2215158,1944228,651518,2431368
455278,8388607,4994530,4513593,4854094,2214888,1947005,652635,2432960
455411,8388607,4993354,4512980,4851811,2216128,1945237,654908,2432471
455545,8388607,4993750,4515186,4851293,2219359,1944430,656085,2430721
455678,8388607,4995541,4509953,4855098,2216040,1946311,658244,2430528
455811,8388607,4993118,4508473,4854347,2213135,1942212,658339,2427042
456005,8388607,4995083,4511527,4854703,2215346,1943291,657467,2428806
456138,8388607,4995357,4508945,4854786,2211070,1942594,655333,2429363
456271,8388607,4992337,4507159,4850312,2209358,1940573,653518,2428195
456404,8388607,4991619,4508366,4851226,2211200,1940797,654706,2427098
456538,8388607,4992939,4504121,4853001,2208031,1942970,651955,2426540
456671,8388607,4991224,4506490,4853914,2209015,1941796,651127,2424800
456804,8388607,4990824,4505491,4854752,2209889,1940415,651708,2424012
456937,8388607,4990989,4504017,4855548,2205087,1940929,649786,2422589
457071,8388607,4988067,4508954,4853983,2205736,1939172,649154,2423313
457214,8388607,4991687,4509605,4857055,2207828,1943099,649873,2424818
457357,8388607,4990784,4508822,4854292,2208794,1943702,648549,2422121
457490,8388607,4988184,4508962,4853258,2207857,1940647,646134,2421733
457694,8388607,4990690,4510296,4854967,2209250,1945772,649819,2425339
457837,8388607,4989224,4506898,4853120,2207317,1944971,648337,2424963
457970,8388607,4988692,4506922,4851529,2207000,1942186,646657,2421184
458114,8388607,4989443,4504867,4854696,2207510,1941139,644106,2419396
458257,8388607,4990325,4504896,4854355,2207628,1945484,644339,2418526
458400,8388607,4989398,4504068,4854113,2206741,1943839,641686,2419235
458543,8388607,4988002,4506231,4853733,2209637,1943120,644903,2420868
458677,8388607,4990880,4505887,4853254,2206114,1945066,644496,2422745
458820,8388607,4990303,4509114,4851085,2206414,1943510,644997,2423354
458963,8388607,4988500,4512771,4849772,2207830,1942421,647879,2421707
459106,8388607,4986117,4514066,4849352,2209394,1943037,648614,2422661
459250,8388607,4989341,4514944,4849765,2211205,1943837,647095,2424954
459443,8388607,4988628,4511678,4851077,2214036,1941973,645671,2426823
459586,8388607,4986818,4510590,4850992,2213540,1944129,647895,2428489
459729,8388607,4987376,4510617,4853728,2212102,1945326,646263,2429196
459903,8388607,4986569,4509462,4850725,2209411,1942219,644927,2427292
460026,8388607,4986351,4513307,4851814,2209285,1943740,645520,2425636
460149,8388607,4985307,4512556,4853438,2210428,1944698,647034,2428251
460282,8388607,4986619,4510334,4851544,2211686,1944703,647148,2425601
460406,8388607,4985605,4510734,4850864,2210413,1943816,646007,2421769
460529,8388607,4984940,4505999,4849173,2208818,1942103,645576,2419729
460652,8388607,4987018,4507772,4850145,2208725,1943286,646499,2418295
460776,8388607,4987467,4506143,4851311,2209691,1941953,647994,2414487
460899,8388607,4986676,4504348,4851978,2210138,1939155,649427,2415126
461092,8388607,4986886,4504512,4852544,2212080,1941166,652595,2414742
461215,8388607,4986688,4501146,4851958,2208724,1939330,648893,2414451
461339,8388607,4986937,4502866,4850766,2206803,1939026,650875,2414953
461462,8388607,4984190,4503033,4848091,2205301,1935885,649801,2413147
461585,8388607,4983207,4506145,4848607,2204170,1934924,648253,2411607
461718,8388607,4986815,4502326,4851996,2202869,1939406,648525,2411743
461852,8388607,4985146,4498774,4849133,2199401,1936137,646174,2410860
461975,8388607,4986774,4497473,4849592,2198508,1937885,648230,2411801
462108,8388607,4984954,4498697,4847236,2201503,1934998,648151,2411323
462231,8388607,4986997,4498664,4847250,2200576,1937191,648375,2411641
462365,8388607,4983397,4499147,4843320,2203590,1934182,649107,2411178
462498,8388607,4985287,4497792,4844937,2201979,1935056,649152,2410816
462691,8388607,4983044,4496778,4845019,2199922,1935636,646593,2408343
462824,8388607,4984735,4501337,4845968,2201929,1936108,648178,2410065
462948,8388607,4982128,4499931,4845296,2199684,1936077,649056,2413476
463071,8388607,4983112,4499468,4846172,2197518,1936022,647314,2412992
463204,8388607,4983995,4500805,4844046,2200995,1937116,648350,2410740
463337,8388607,4983988,4497618,4844656,2196475,1937883,647238,2411662
463471,8388607,4982716,4500279,4844706,2198042,1938032,644866,2414730
463604,8388607,4982145,4500619,4843357,2199971,1936498,644520,2416696
463737,8388607,4982348,4498154,4844583,2198972,1936639,642892,2418750
463880,8388607,4981193,4498422,4842620,2202555,1936623,642571,2414390
464014,8388607,4981839,4497659,4843008,2200626,1939591,641156,2414075
464157,8388607,4982027,4499606,4843940,2201380,1939383,644035,2416384
464360,8388607,4980863,4500128,4843577,2201660,1937352,643623,2419373
464493,8388607,4980331,4498242,4841984,2197475,1936422,641023,2418658
464626,8388607,4978653,4502024,4842941,2200504,1934423,642227,2418078
464760,8388607,4979747,4499035,4844112,2199939,1935723,640508,2418722
464893,8388607,4981195,4500573,4845282,2198766,1936873,640514,2417949
465026,8388607,4977581,4502917,4841707,2203242,1938302,640649,2418235
465160,8388607,4979484,4499813,4840884,2200995,1937257,641891,2415781
465303,8388607,4976428,4501528,4839516,2204619,1938721,642947,2414583
465446,8388607,4975984,4502860,4840543,2206143,1939335,643449,2414719
465579,8388607,4977574,4500501,4841899,2202279,1936857,640764,2411635
465723,8388607,4976363,4504827,4845659,2205157,1937749,641375,2411104
465876,8388607,4976427,4499143,4846706,2201541,1939451,638809,2407423
466079,8388607,4974567,4499253,4846800,2201084,1936846,638768,2403886
466222,8388607,4973412,4500361,4844361,2201406,1933861,636323,2403999
466366,8388607,4971125,4498873,4841630,2199672,1933487,637419,2403263
466509,8388607,4973667,4499254,4844852,2198326,1933893,638862,2409026
466652,8388607,4973026,4499263,4845783,2196857,1934404,637688,2407875
466795,8388607,4973099,4496234,4845848,2194363,1934071,638712,2407559
466939,8388607,4971528,4496164,4845402,2196705,1932730,640649,2408108
467082,8388607,4970675,4497184,4843855,2199507,1929347,641915,2406662
467225,8388607,4970702,4496214,4842033,2197880,1928897,641913,2403545
467369,8388607,4971960,4493798,4843128,2197699,1928843,642630,2403091
467512,8388607,4971646,4492191,4842734,2196432,1930711,645445,2402645
467655,8388607,4972863,4490394,4842065,2193530,1930230,642932,2403874
467858,8388607,4973495,4490981,4840996,2190960,1927921,643416,2402134
468032,8388607,4970892,4487778,4839158,2187088,1925999,637867,2401502
468155,8388607,4972517,4487258,4841083,2186680,1928513,637376,2402452
468278,8388607,4971274,4486784,4840587,2190382,1927419,638981,2402851
468401,8388607,4969217,4488136,4839680,2189569,1927723,640367,2403693
468535,8388607,4972329,4484982,4840257,2188695,1926852,638079,2405236
468658,8388607,4970960,4485361,4837275,2189140,1922875,638618,2402682
468781,8388607,4968897,4485732,4836377,2190797,1921733,637870,2403099
468915,8388607,4970689,4484868,4839341,2189539,1924160,633457,2403410
469048,8388607,4969653,4488339,4837141,2191525,1925279,634602,2406466
469181,8388607,4971206,4490447,4836986,2191565,1924958,634321,2405067
469314,8388607,4971856,4491877,4841385,2189927,1926504,633242,2406034
469508,8388607,4968935,4492981,4839556,2191999,1925117,635897,2405413
