,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
186,7.401644810,37.046042934,36.994585238,36.998110260,36.997419705,37.000594245,36.999949549,102.576298268,,
187,7.441653701,37.048650509,36.995157275,36.996570568,36.999229884,36.999259105,37.000708704,103.130738198,,
188,7.481662592,37.049192256,36.996098581,36.997622425,36.997949635,37.000296357,37.000406434,103.685177859,,
189,7.521671483,37.048579504,36.993639947,36.997217138,36.996530145,36.999381375,37.000844867,104.239617249,,
190,7.561680373,37.050476577,36.993832846,36.996777605,36.998145875,36.999054948,37.000000907,104.794056368,,
191,7.601689264,37.049612221,36.993830123,36.997322583,36.998955863,36.999206385,36.999009903,105.348495217,,
192,7.641698155,37.049640272,36.995156369,36.997209675,36.997212027,36.999009770,37.000200788,105.902933794,,
193,7.681707046,37.050142921,36.995655354,36.999061269,36.997846369,37.001472056,37.000945379,106.457372101,,
194,7.721715937,37.050705519,36.994417181,36.996800866,36.996290661,37.000600172,37.000060428,107.011810136,,
195,7.761724828,37.050602114,36.994788923,36.998104677,36.997851800,37.000632212,36.997628500,107.566247901,,
196,7.801733719,37.053251916,36.995292020,36.998770479,36.997090255,36.999438409,37.001430876,108.120685395,,
197,7.841742609,37.052094503,36.994714744,36.998059833,36.997712952,37.001197549,37.000368342,108.675122610,,
198,7.881751500,37.053903239,36.995388737,36.996267415,36.996953241,36.999217800,36.998603263,109.229559568,,
199,7.921760391,37.052024902,36.995306343,36.996342533,36.995840266,36.998366190,36.998366924,109.783996251,,
200,7.961769282,37.054361235,36.994521525,36.999888459,36.996458042,37.001878710,37.000032501,110.338432655,,
201,8.001778173,37.053886226,36.994608764,36.999509105,36.998318332,37.000464903,37.000700910,110.892868792,,
202,8.041787064,37.053159333,36.994242941,36.997659464,36.999540118,37.000541271,36.998697111,111.447304655,,
203,8.081795955,37.055146410,36.994615317,36.997709160,36.998804386,37.001430513,37.000189324,112.001740234,,
204,8.121804846,37.057323518,36.995876907,36.997867397,36.997650078,37.001010330,37.000024409,112.556175537,,
205,8.161813736,37.056374801,36.995217966,36.998826747,36.999087983,36.998081958,36.998165694,113.110610562,,
206,8.201822627,37.055891993,36.993095649,36.997634857,36.998573079,36.999827877,36.998074480,113.665045307,,
207,8.241831518,37.057602844,36.994749581,36.998661268,36.999213923,36.999575628,36.999532808,114.219479768,,
208,8.281840409,37.057023485,36.995610145,36.996922310,36.996415660,37.000946228,37.000300142,114.773913947,,
209,8.321849300,37.055784929,36.995682734,37.000828029,36.997352251,37.001595728,36.999632816,115.328347841,,
210,8.361858191,37.058199537,36.995749779,36.999353674,36.995889921,36.999380098,37.000630307,115.882781449,,
211,8.401867082,37.057949363,36.994873494,36.999651841,36.998213734,36.999189887,36.999907469,116.437214769,,
