,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
8753,350.109175765,36.998018578,36.995861316,36.995531890,36.996749479,36.996144474,36.995415549,-360.994368561,,
8754,350.149179098,36.996777037,36.994965405,36.996528486,36.994194776,36.996373066,36.996284075,-360.994370112,,
8755,350.189182432,36.998007704,36.996477578,36.997477082,36.995808133,36.997701253,36.996552286,-360.994371661,,
8756,350.229185765,36.997618525,36.995274419,36.995944944,36.994365051,36.998015569,36.994885088,-360.994373206,,
8757,350.269189099,36.998338030,36.996681119,36.997274399,36.996644186,36.998217004,36.996673980,-360.994374753,,
8758,350.309192433,36.997269424,36.996695891,36.997024304,36.993817587,36.997293220,36.996121306,-360.994376301,,
8759,350.349195766,36.996854245,36.994700723,36.995900203,36.995100344,36.997882478,36.995190424,-360.994377846,,
8760,350.389199100,36.998053464,36.997516070,36.997606045,36.995198963,36.996129001,36.996991834,-360.994379390,,
8761,350.429202434,36.999497126,36.995633288,36.998801552,36.996700758,36.996859867,36.995989917,-360.994380934,,
8762,350.469205767,36.998827926,36.995662058,36.993653083,36.994937602,36.996138242,36.997271626,-360.994382474,,
8763,350.509209101,36.997789009,36.995350384,36.994948106,36.994451549,36.995837701,36.996915118,-360.994384012,,
8764,350.549212434,36.997314149,36.995272778,36.997800721,36.995452126,36.995985613,36.996961055,-360.994385552,,
8765,350.589215768,36.995756016,36.997488199,36.998278921,36.994451814,36.996665614,36.996313144,-360.994387088,,
8766,350.629219102,36.998724168,36.996130796,36.998054775,36.995512961,36.996286310,36.997473587,-360.994388625,,
8767,350.669222435,36.996701918,36.994695169,36.997837456,36.994703752,36.996228067,36.997681868,-360.994390158,,
8768,350.709225769,36.998411994,36.992644423,36.997982020,36.995489319,36.996155365,36.995073951,-360.994391694,,
8769,350.749229102,36.997713306,36.994940048,36.995311366,36.994693094,36.996497855,36.996143334,-360.994393226,,
8770,350.789232436,36.997854483,36.995861991,36.997485924,36.995832351,36.996064412,36.996761970,-360.994394756,,
8771,350.829235770,36.997043184,36.997352529,36.997237668,36.994866096,36.997247837,36.995810241,-360.994396288,,
8772,350.869239103,36.997381550,36.997148727,36.997181721,36.995236841,36.996895184,36.996574840,-360.994397819,,
8773,350.909242437,36.998131324,36.995145210,36.995339288,36.995213100,36.997752143,36.996882293,-360.994399349,,
8774,350.949245770,36.996394919,36.998340946,36.995393384,36.995144508,36.997288281,36.995330515,-360.994400873,,
8775,350.989249104,36.996745002,36.997502921,36.999322722,36.996753609,36.995179260,36.996731823,-360.994402398,,
8776,351.029252438,36.996760756,36.996764630,36.996795264,36.995222190,36.996142115,36.996077127,-360.994403922,,
8777,351.069255771,36.998007003,36.996595002,36.996197477,36.995477403,36.995312404,36.995321158,-360.994405447,,
8778,351.109259105,36.998276414,36.995649657,36.997707215,36.997804711,36.996532655,36.996797779,-360.994406966,,
8779,351.149262439,36.996795120,36.998271587,36.997780999,36.995566994,36.996948026,36.994737061,-360.994408489,,
8780,351.189265772,36.997224511,36.995314711,36.996869330,36.994859917,36.996387781,36.994694984,-360.994410009,,
