,Time,Water 1 temp,Water 2 temp,ECMO 1 temp,ECMO 2 temp,PiCCO temp,Swan-Ganz temp,Total Calories,parameter,value
209,8.321109481,37.000478919,36.999884952,37.000922533,36.997682949,36.999899542,36.998780703,0.000000000,,
210,8.361114815,36.999165714,36.998829456,36.999143948,37.000834569,37.001550911,36.997944912,0.000000000,,
211,8.401120149,37.000960174,36.999844546,36.999775900,36.999499771,37.000116200,36.999606026,0.000000000,,
212,8.441125483,36.999808154,36.999783996,37.000228942,37.000953893,37.001888458,37.001640678,0.000000000,,
213,8.481130817,36.997960114,36.998326954,37.000100968,36.999777222,36.999887445,37.001176909,0.000000000,,
214,8.521136151,36.998421086,36.999923449,37.000427516,37.001613108,37.002547127,37.001034544,0.000000000,,
215,8.561141486,37.001885934,36.999964367,37.000011676,37.000869339,36.999063010,36.998470641,0.000000000,,
216,8.601146820,36.999090779,37.000413128,37.000017794,36.999846963,36.998792862,36.999533352,0.000000000,,
217,8.641152154,37.000060994,36.999008428,36.999253846,36.999356840,37.000604325,37.002968124,0.000000000,,
218,8.681157488,37.000408158,37.000393793,37.001717677,37.001021450,37.000380577,37.000607708,0.000000000,,
219,8.721162822,37.000932664,36.999372346,36.998837155,36.999940304,36.999125496,37.000724641,0.000000000,,
220,8.761168156,36.999387064,36.999595750,36.998775132,36.997822224,37.002209521,37.000740370,0.000000000,,
221,8.801173490,37.001463667,37.000058400,37.001485422,36.998245992,36.998648234,36.998275118,0.000000000,,
222,8.841178824,36.999710335,37.000156369,37.000922915,36.999878358,37.000435307,36.999741098,0.000000000,,
223,8.881184158,36.999103940,37.000694809,36.998206806,37.001083071,37.000518484,37.000638699,0.000000000,,
224,8.921189492,36.999690760,36.998316641,36.999112355,37.000024261,36.999167102,37.001300319,0.000000000,,
225,8.961194826,36.999370154,37.000073691,36.999772750,37.001021490,36.999876824,37.002218060,0.000000000,,
226,9.001200160,37.000648225,36.997292907,36.999802988,37.000141182,37.000805298,37.000826905,0.000000000,,
227,9.041205494,37.001813116,37.000893704,37.001909863,36.999286010,37.001335997,36.998796749,0.000000000,,
228,9.081210828,36.997878620,36.999178245,36.999149193,36.999705738,36.999452617,36.999900141,0.000000000,,
229,9.121216162,36.998309187,37.000724708,36.997799055,36.999948671,37.000107788,36.999422424,0.000000000,,
230,9.161221496,37.000870046,37.000215869,37.000557256,37.001503048,37.000514977,36.999833818,0.000000000,,
231,9.201226830,36.998936202,37.002002027,36.998513928,37.000215430,37.001218423,37.001093962,0.000000000,,
232,9.241232164,36.999319236,37.000071110,36.999236025,37.000265074,37.000479556,37.001056730,0.000000000,,
233,9.281237498,36.999161692,37.000448360,36.999778349,37.000321264,36.999549670,36.999682138,0.000000000,,
234,9.321242832,36.999657743,36.997928749,36.998843527,36.999035177,37.000235340,37.001101982,0.000000000,,
235,9.361248166,37.000036951,37.000108854,37.000791988,36.999584724,36.999725856,36.997913902,0.000000000,,
236,9.401253500,36.999694339,37.002288176,36.999553436,36.999550263,36.999275678,37.000141623,0.000000000,,
237,9.441258835,36.998882527,36.999525867,37.000749010,36.999129068,36.998779575,36.999592479,0.000000000,,
238,9.481264169,37.000530738,36.999929683,37.001700038,36.999485204,36.998338949,36.999398976,0.000000000,,
239,9.521269503,37.000424861,37.000478310,37.001060742,36.999810088,37.001414055,37.000380217,0.000000000,,
240,9.561274837,37.000349714,36.999675529,37.000146955,37.001137181,36.998485366,36.999967269,0.000000000,,
241,9.601280171,37.000827431,37.000420110,36.999895554,36.998551594,37.000610809,37.000374034,0.000000000,,
242,9.641285505,36.998665009,37.000208664,36.999962156,37.001712806,37.001158814,37.001125777,0.000000000,,
243,9.681290839,36.999869846,37.000600103,37.000988390,37.001394341,37.000897749,36.998919052,0.000000000,,
244,9.721296173,36.999531401,36.999571527,36.998772177,36.999623431,36.999118120,36.999428043,0.000000000,,
245,9.761301507,37.000116429,36.999068810,36.999129634,36.998769142,36.999108148,37.000837527,0.000000000,,
246,9.801306841,37.001362228,37.000318225,36.998982949,37.000938220,37.000546573,36.999336129,0.000000000,,
247,9.841312175,36.998624585,36.999424463,37.002346689,37.001783619,37.000070938,36.999118516,0.000000000,,
248,9.881317509,37.001238248,37.000163418,37.001189232,37.001638179,37.000176256,36.999698413,0.000000000,,
249,9.921322843,37.000458007,37.000973969,36.999815299,37.000387574,36.999505308,36.998387098,0.000000000,,
250,9.961328177,36.999515034,37.000752643,36.998471961,37.001118324,37.000416783,37.000590689,0.000000000,,
251,10.001333511,37.000504272,36.999330658,37.000461802,36.999197747,36.998670959,36.999334812,0.000000000,,
252,10.041338845,36.999959064,36.999062628,37.000579794,36.998368971,37.000905643,36.999736093,0.956022945,,
253,10.081344179,36.999519166,37.001505018,37.000190177,36.998919776,36.999336866,37.000469208,1.912045889,,
254,10.121349513,36.998869066,37.000122713,36.999494121,37.000584933,37.000727009,36.999750467,2.868068834,,
